source_file	source_root	file_kind	selection	selected_roots	direct_importers	active_imports	active_subfiles	commented_subfiles	direct_subfile_importers	commented_imports	substantive	prose_words	headings	construct_counts	labels	named_items	coverage_status	coverage_basis	formalolp_evidence	formal_declarations	audit_note
many-valued-logic/syntax-and-semantics/semantic-notions.tex	many-valued-logic	section	selected	many-valued-logic	many-valued-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	0	-	0	yes	169	Semantic Notions	defn=1;prop=1;prob=1;proof=1	prop:semanticalfacts;def:monotonicity;def:Cut	prop:_#prop:semanticalfacts,def:monotonicity,def:Cut	partial/weaker	manual_fragment_match	FormalOLP/ManyValuedLogic/Kleene.lean	FormalOLP/ManyValuedLogic/Kleene.lean:119-235	K3 entailment/validity is exposed; general many-valued semantic notions and cut theory are absent.
many-valued-logic/syntax-and-semantics/sublogics.tex	many-valued-logic	section	selected	many-valued-logic	many-valued-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	0	-	0	yes	162	Many-valued logics as sublogics of~$\LogCL$	prop=1;cor=1;proof=2	prop:mvl-cl;prop:not;prop:land;prop:lor;prop:lif	prop:_#prop:mvl-cl,prop:not,prop:land,prop:lor,prop:lif	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
many-valued-logic/syntax-and-semantics/syntax-and-semantics.tex	many-valued-logic	chapter	selected	many-valued-logic	many-valued-logic/many-valued-logic.tex	7	0	0	-	0	no	4	mvl	-	-	-	structural-container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
many-valued-logic/syntax-and-semantics/valuations-sat.tex	many-valued-logic	section	selected	many-valued-logic	many-valued-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	0	-	0	yes	85	\usetoken{P	defn=3	defn:pValue;defn:satisfaction	defn:!!^{valuation}s;defn:_#defn:pValue;defn:Satisfaction#defn:satisfaction	partial/weaker	manual_fragment_match	FormalOLP/ManyValuedLogic/Kleene.lean	FormalOLP/ManyValuedLogic/Kleene.lean:89-129	K3 evaluation/designation is native, but the source generic many-valued valuation/matrix interface is not.
many-valued-logic/three-valued-logics/goedel.tex	many-valued-logic	section	selected	many-valued-logic	many-valued-logic/three-valued-logics/three-valued-logics.tex	0	0	0	-	0	yes	207	"G\""odel logics"	defn=1;prob=3	defn:goedel	defn:_#defn:goedel	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
many-valued-logic/three-valued-logics/introduction.tex	many-valued-logic	section	selected	many-valued-logic	many-valued-logic/three-valued-logics/three-valued-logics.tex	0	0	0	-	0	yes	78	Introduction	-	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
many-valued-logic/three-valued-logics/kleene.tex	many-valued-logic	section	selected	many-valued-logic	many-valued-logic/three-valued-logics/three-valued-logics.tex	0	0	0	-	0	yes	486	Kleene logics	defn=2;prop=1;prob=2;proof=1	-	-	partial/weaker	manual_fragment_match	FormalOLP/ManyValuedLogic/Kleene.lean	FormalOLP/ManyValuedLogic/Kleene.lean:19-235	Strong K3 tables, designated truth, reflection, modus ponens, and excluded-middle nonvalidity are native; source presentation and broader three-valued systems are absent.
many-valued-logic/three-valued-logics/lukasiewicz.tex	many-valued-logic	section	selected	many-valued-logic	many-valued-logic/three-valued-logics/three-valued-logics.tex	0	0	0	-	0	yes	806	\L ukasiewicz logic	defn=1;prop=1;prob=5;quote=1	def:lukasiewicz;mvl:thr:luk:prob:luk-iff;mvl:thr:luk:prob:luk-taut-2;mvl:thr:luk:prob:luk-taut-3	defn:_#def:lukasiewicz;prob:_#mvl:thr:luk:prob:luk-iff;prob:_#mvl:thr:luk:prob:luk-taut-2,mvl:thr:luk:prob:luk-taut-3	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
many-valued-logic/three-valued-logics/multiple-designation.tex	many-valued-logic	section	selected	many-valued-logic	many-valued-logic/three-valued-logics/three-valued-logics.tex	0	0	0	-	0	yes	548	Designating not just $\True$	defn=3;prop=2;prob=5;proof=2	prop:LP-taut-CL;prop:gl-udes	prop:_#prop:LP-taut-CL;prop:_#prop:gl-udes	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
many-valued-logic/three-valued-logics/three-valued-logics.tex	many-valued-logic	chapter	selected	many-valued-logic	many-valued-logic/many-valued-logic.tex	5	0	0	-	0	no	4	mvl	-	-	-	structural-container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
methods/induction/induction-on-N.tex	methods	section	selected	methods	methods/induction/induction.tex	0	0	0	-	0	yes	713	Induction on~$\Nat$	thm=1;prop=1;proof=2	-	-	partial/weaker	manual_fragment_match	FormalOLP/Methods/Induction.lean	FormalOLP.Methods.weak_induction	The general zero/successor principle is present; the dice and summation developments are not formalized.
methods/induction/induction.tex	methods	chapter	selected	methods	methods/methods.tex	6	0	0	-	0	no	2	mth	-	-	-	structural-container	aggregator	-	-	Chapter container with imports only.
methods/induction/inductive-definitions.tex	methods	section	selected	methods	methods/induction/induction.tex	0	0	0	-	0	yes	816	Inductive Definitions	defn=1;prop=1;prob=1;proof=1;quote=1	-	defn:Nice terms	missing	none	-	-	Structural/inductive-definition material has no native declaration target.
methods/induction/introduction.tex	methods	section	selected	methods	methods/induction/induction.tex	0	0	0	-	0	yes	307	Introduction	-	-	-	partial/weaker	manual_fragment_match	FormalOLP/Methods/Induction.lean	FormalOLP.Methods.weak_induction; FormalOLP.Methods.strong_induction	The natural-number principles are native; the source structural-induction discussion has no corresponding native theorem.
methods/induction/relations.tex	methods	section	selected	methods	methods/induction/induction.tex	0	0	0	-	0	yes	624	Relations and Functions	defn=3;prop=1;prob=2;proof=1	defn:depth	defn:_#defn:depth	partial/weaker	manual_fragment_match	FormalOLP/Methods/Induction.lean	FormalOLP.Methods.wellFounded_induction; FormalOLP.Methods.measure_induction	Well-founded and measure induction are present; the source unique-readability, subterm, and depth developments are absent.
methods/induction/strong-induction.tex	methods	section	selected	methods	methods/induction/induction.tex	0	0	0	-	0	yes	315	Strong Induction	-	-	-	proved-equivalent	manual_statement_match	FormalOLP/Methods/Induction.lean	FormalOLP.Methods.strong_induction	The general strong-induction principle is proved; source applications/examples remain absent.
methods/induction/structural-induction.tex	methods	section	selected	methods	methods/induction/induction.tex	0	0	0	-	0	yes	537	Structural Induction	prop=2;prob=1;proof=2	prop:initial	prop:_#prop:initial	missing	none	-	-	Structural/inductive-definition material has no native declaration target.
methods/methods.tex	methods	part	selected	methods	content.tex	2	0	0	-	0	yes	48	mth	editorial=1	-	-	structural-container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
methods/proofs/cant-do-it.tex	methods	section	selected	methods	methods/proofs/proofs.tex	0	0	0	-	0	yes	458	I Can't Do It!{	-	-	-	missing	none	-	-	Proof method/example is not formalized in the active Lean API.
methods/proofs/example-1.tex	methods	section	selected	methods	methods/proofs/proofs.tex	0	0	0	-	0	yes	876	An Example	prop=1;proof=1;quote=15	-	-	missing	none	-	-	Proof method/example is not formalized in the active Lean API.
methods/proofs/example-2.tex	methods	section	selected	methods	methods/proofs/proofs.tex	0	0	0	-	0	yes	488	Another Example	prop=1;proof=1;quote=7	-	-	missing	none	-	-	Proof method/example is not formalized in the active Lean API.
methods/proofs/inference-patterns.tex	methods	section	selected	methods	methods/proofs/proofs.tex	0	0	0	-	0	yes	2202	Inference Patterns;Using a Conjunction;Proving a Conjunction;Proving a Disjunction;Conditional Proof;Universal Claims;Proof by Cases;Proving an Existence Claim;Using Existence Claims	prop=4;proof=4;quote=9	-	-	missing	none	-	-	Proof method/example is not formalized in the active Lean API.
methods/proofs/introduction.tex	methods	section	selected	methods	methods/proofs/proofs.tex	0	0	0	-	0	yes	535	Introduction	-	-	-	non-formal-exposition	documentation_scope	-	-	Proof-method exposition/resources have no formal declaration target.
methods/proofs/proof-by-contradiction.tex	methods	section	selected	methods	methods/proofs/proofs.tex	0	0	0	-	0	yes	1086	Proof by Contradiction	prop=4;prob=1;proof=4;quote=13	-	-	missing	none	-	-	Proof method/example is not formalized in the active Lean API.
methods/proofs/proofs.tex	methods	chapter	selected	methods	methods/methods.tex	10	0	0	-	0	no	2	mth	-	-	-	missing	none	-	-	Proof method/example is not formalized in the active Lean API.
methods/proofs/reading-proofs.tex	methods	section	selected	methods	methods/proofs/proofs.tex	0	0	0	-	0	yes	552	Reading Proofs	prop=1;prob=1;proof=3;quote=2	-	prop:Absorption	partial/weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.intersection_union_absorption	The absorption proposition is native, but the section also contains proof-reading instruction and an unformalized exercise.
methods/proofs/resources.tex	methods	section	selected	methods	methods/proofs/proofs.tex	0	0	0	-	0	yes	80	Other Resources;Motivational Videos	-	-	-	non-formal-exposition	documentation_scope	-	-	Proof-method exposition/resources have no formal declaration target.
methods/proofs/starting-proofs.tex	methods	section	selected	methods	methods/proofs/proofs.tex	0	0	0	-	0	yes	205	Starting a Proof	-	-	-	missing	none	-	-	Proof method/example is not formalized in the active Lean API.
methods/proofs/using-definitions.tex	methods	section	selected	methods	methods/proofs/proofs.tex	0	0	0	-	0	yes	679	Using Definitions	defn=1;prop=2;prob=1	-	-	missing	none	-	-	Proof method/example is not formalized in the active Lean API.
model-theory/basics/basics.tex	model-theory	chapter	selected	model-theory	model-theory/model-theory.tex	7	0	0	-	1	no	5	mod	-	-	-	structural-container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
model-theory/basics/dlo.tex	model-theory	section	selected	model-theory	model-theory/basics/basics.tex	0	0	0	-	0	yes	241	Dense Linear Orders	defn=1;thm=1;prob=1;proof=1;rem=1	thm:cantorQ	thm:_#thm:cantorQ	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/basics/isomorphism.tex	model-theory	section	selected	model-theory	model-theory/basics/basics.tex	0	0	0	-	0	yes	359	Isomorphic Structures	defn=3;thm=1;prob=2;proof=1	defn:elem-equiv;defn:isomorphism;defn:iso-const;defn:iso-pred;defn:iso-func;thm:isom;iso-1;iso-2	defn:_#defn:elem-equiv;defn:_#defn:isomorphism,defn:iso-const,defn:iso-pred,defn:iso-func;thm:_#thm:isom	partial/weaker	manual_fragment_match	FormalOLP/ModelTheory/Basic.lean	FormalOLP/ModelTheory/Basic.lean:23-50	Sentence preservation and theory preservation are proved via Mathlib structures; the source five-clause isomorphism definition and assignment-level proof are delegated to Mathlib.
model-theory/basics/nonstandard-arithmetic.tex	model-theory	section	orphan_or_unselected	-	-	0	0	0	-	0	yes	1074	Non-standard Models of Arithmetic	defn=2;thm=1;prob=3;proof=1	thm:non-std	thm:_#thm:non-std	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/basics/overspill.tex	model-theory	section	selected	model-theory	model-theory/basics/basics.tex	0	0	0	-	0	yes	129	Overspill	thm=1;prop=1;proof=2	overspill;inf-not-fo	thm:_#overspill;prop:_#inf-not-fo	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/basics/partial-iso.tex	model-theory	section	selected	model-theory	model-theory/basics/basics.tex	0	0	0	-	0	yes	781	Partial Isomorphisms	defn=6;thm=3;prop=1;cor=1;prob=1;proof=4;rem=1	defn:partialisom;thm:p-isom1;thm:p-isom2;prop:qr-finite;thm:b-n-f;cor:b-n-f	defn:_#defn:partialisom;thm:_#thm:p-isom1;thm:_#thm:p-isom2;thm:_#thm:b-n-f;prop:_#prop:qr-finite;cor:_#cor:b-n-f	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/basics/reducts-and-expansions.tex	model-theory	section	selected	model-theory	model-theory/basics/basics.tex	0	0	0	-	0	yes	165	Reducts and Expansions	defn=2;prop=1;prob=1;proof=1	defn:reduct;prop:reduct	defn:_#defn:reduct;prop:_#prop:reduct	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/basics/substructures.tex	model-theory	section	selected	model-theory	model-theory/basics/basics.tex	0	0	0	-	0	yes	95	Sub\printtoken{p	defn=1;rem=1	defn:substructure;rem:substructure	defn:_#defn:substructure	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/basics/theory-of-m.tex	model-theory	section	selected	model-theory	model-theory/basics/basics.tex	0	0	0	-	0	yes	170	The Theory of a \printtoken{S	defn=1;prop=2;proof=2;rem=1	prop:equiv;remark:R	prop:_#prop:equiv	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/interpolation/definability.tex	model-theory	section	selected	model-theory	model-theory/interpolation/interpolation.tex	0	0	0	-	0	yes	327	The Definability Theorem	defn=2;thm=1;proof=1	-	thm:Beth Definability Theorem	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/interpolation/interpolation-proof.tex	model-theory	section	selected	model-theory	model-theory/interpolation/interpolation.tex	0	0	0	-	0	yes	684	Craig's Interpolation Theorem	thm=1;proof=1	thm:interpol;part-a;part-b	thm:Craig's Interpolation Theorem#thm:interpol	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/interpolation/interpolation.tex	model-theory	chapter	selected	model-theory	model-theory/model-theory.tex	4	0	0	-	0	no	4	mod	-	-	-	structural-container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
model-theory/interpolation/introduction.tex	model-theory	section	selected	model-theory	model-theory/interpolation/interpolation.tex	0	0	0	-	0	yes	95	Introduction	-	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/interpolation/separation.tex	model-theory	section	selected	model-theory	model-theory/interpolation/interpolation.tex	0	0	0	-	0	yes	343	Separation of \printtoken{P	defn=1;lem=2;proof=2;figure=1	fig:sep;lem:sep1;lem:sep2	lem:_#lem:sep1;lem:_#lem:sep2	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/lindstrom/abstract-logics.tex	model-theory	section	selected	model-theory	model-theory/lindstrom/lindstrom.tex	0	0	0	-	0	yes	518	Abstract Logics	defn=4;rem=1	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/lindstrom/introduction.tex	model-theory	section	selected	model-theory	model-theory/lindstrom/lindstrom.tex	0	0	0	-	0	yes	79	Introduction	-	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/lindstrom/lindstrom-proof.tex	model-theory	section	selected	model-theory	model-theory/lindstrom/lindstrom.tex	0	0	0	-	0	yes	498	"Lindstr\""om's Theorem"	thm=1;lem=1;proof=2	lem:lindstrom;thm:lindstrom	"thm:Lindstr\""om's Theorem#thm:lindstrom;lem:_#lem:lindstrom"	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/lindstrom/lindstrom.tex	model-theory	chapter	selected	model-theory	model-theory/model-theory.tex	4	0	0	-	0	no	4	mod	-	-	-	structural-container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
model-theory/lindstrom/ls-property.tex	model-theory	section	selected	model-theory	model-theory/lindstrom/lindstrom.tex	0	0	0	-	0	yes	468	"Compactness and L\""owenheim--Skolem Properties"	defn=2;thm=1;proof=1;figure=1	thm:abstract-p-isom	thm:_#thm:abstract-p-isom	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/model-theory.tex	model-theory	part	selected	model-theory	content.tex	4	0	0	-	0	yes	65	mod	editorial=1	-	-	structural-container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
model-theory/models-of-arithmetic/computable-models.tex	model-theory	section	selected	model-theory	model-theory/models-of-arithmetic/models-of-arithmetic.tex	0	0	0	-	0	yes	378	Computable Models of Arithmetic	defn=1;thm=1;ex=1;prob=1;explain=2	ex:comp-model-q	thm:Tennenbaum's Theorem;ex:_#ex:comp-model-q	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/models-of-arithmetic/introduction.tex	model-theory	section	selected	model-theory	model-theory/models-of-arithmetic/models-of-arithmetic.tex	0	0	0	-	0	yes	273	Introduction	-	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/models-of-arithmetic/models-of-arithmetic.tex	model-theory	chapter	selected	model-theory	model-theory/model-theory.tex	6	0	0	-	0	no	4	mod	-	-	-	structural-container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
model-theory/models-of-arithmetic/models-of-pa.tex	model-theory	section	selected	model-theory	model-theory/models-of-arithmetic/models-of-arithmetic.tex	0	0	0	-	0	yes	893	Models of $\Th{PA	prop=9;cor=1;prob=3;proof=10;explain=3	prop:M-discrete;prop:blocks-dense	prop:_#prop:M-discrete;prop:_#prop:blocks-dense	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/models-of-arithmetic/models-of-q.tex	model-theory	section	selected	model-theory	model-theory/models-of-arithmetic/models-of-arithmetic.tex	0	0	0	-	0	yes	403	Models of $\Th{Q	ex=2;prob=3;explain=2	ex:model-K-of-Q;ex:model-L-of-Q	ex:_#ex:model-K-of-Q;ex:_#ex:model-L-of-Q	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/models-of-arithmetic/non-standard-models.tex	model-theory	section	selected	model-theory	model-theory/models-of-arithmetic/models-of-arithmetic.tex	0	0	0	-	0	yes	379	Non-Standard Models	defn=1;prop=2;prob=1;proof=2;explain=3	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
model-theory/models-of-arithmetic/standard-models.tex	model-theory	section	selected	model-theory	model-theory/models-of-arithmetic/models-of-arithmetic.tex	0	0	0	-	0	yes	594	Standard Models of Arithmetic	defn=1;prop=3;prob=1;proof=3;explain=3	prop:standard-domain;prop:thq-standard;prop:thq-unique-iso	prop:_#prop:standard-domain;prop:_#prop:thq-standard;prop:_#prop:thq-unique-iso	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/axioms-systems/axioms-systems.tex	normal-modal-logic	chapter	selected	normal-modal-logic	normal-modal-logic/normal-modal-logic.tex	13	0	0	-	0	no	3	nml	-	-	-	structural-container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
normal-modal-logic/axioms-systems/consistency.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/axioms-systems/axioms-systems.tex	0	0	0	-	0	yes	172	Consistency	defn=1;prop=1;proof=1	prop:consistencyfacts;prop:consistencyfacts-b;prop:consistencyfacts-c	prop:_#prop:consistencyfacts,prop:consistencyfacts-b,prop:consistencyfacts-c	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/axioms-systems/derived-rules.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/axioms-systems/axioms-systems.tex	0	0	0	-	0	yes	384	Derived Rules	prop=6;prob=1;proof=6;derivation=5	prop:rewriting	prop:_#prop:rewriting	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/axioms-systems/duals.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/axioms-systems/axioms-systems.tex	0	0	0	-	0	yes	58	Dual \usetoken{P	defn=1;prop=1;prob=1;proof=1	def:duals;prop:dualsys	defn:_#def:duals;prop:_#prop:dualsys	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/axioms-systems/introduction.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/axioms-systems/axioms-systems.tex	0	0	0	-	0	yes	431	Introduction	defn=3;prooftree=2	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/axioms-systems/logics-proofs.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/axioms-systems/axioms-systems.tex	0	0	0	-	0	yes	395	\usetoken{P	defn=1;prop=1;proof=1	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/axioms-systems/more-proofs-in-K.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/axioms-systems/axioms-systems.tex	0	0	0	-	0	yes	32	More Proofs in \Log{K	prop=4;prob=1;proof=4;derivation=4	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/axioms-systems/normal-logics.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/axioms-systems/axioms-systems.tex	0	0	0	-	0	yes	321	Normal Modal Logics	defn=3;prop=3;prob=1;proof=2;prooftree=1	prop:rk;prop:notDiamondBot	prop:_#prop:rk;prop:_#prop:notDiamondBot	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/axioms-systems/proofs-in-K.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/axioms-systems/axioms-systems.tex	0	0	0	-	0	yes	101	Proofs in \Log{K	prop=4;prob=1;proof=4;derivation=6	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/axioms-systems/proofs-modal-systems.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/axioms-systems/axioms-systems.tex	0	0	0	-	0	yes	79	Proofs in Modal Systems	defn=1;prop=2;prob=1;proof=2;derivation=6	prop:S5facts;prop:S5facts-KT-D;prop:S5	prop:_#prop:S5facts,prop:S5facts-KT-D;prop:_#prop:S5	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/axioms-systems/provability-from-set.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/axioms-systems/axioms-systems.tex	0	0	0	-	0	yes	49	\usetoken{S	defn=1	defn:Gammaproves	defn:_#defn:Gammaproves	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/axioms-systems/provability-properties.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/axioms-systems/axioms-systems.tex	0	0	0	-	0	yes	71	Properties of \usetoken{S	defn=1;prop=1	prop:derivabilityfacts;prop:derivabilityfacts-monotonicity;prop:derivabilityfacts-reflexivity;prop:derivabilityfacts-cut;prop:derivabilityfacts-deduction;prop:derivabilityfacts-ruleT	prop:_#prop:derivabilityfacts,prop:derivabilityfacts-monotonicity,prop:derivabilityfacts-reflexivity,prop:derivabilityfacts-cut,prop:derivabilityfacts-deduction,prop:derivabilityfacts-ruleT	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/axioms-systems/soundness.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/axioms-systems/axioms-systems.tex	0	0	0	-	0	yes	239	Soundness	thm=1;proof=1	thm:soundness	thm:Soundness Theorem#thm:soundness	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/axioms-systems/systems-distinct.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/axioms-systems/axioms-systems.tex	0	0	0	-	0	yes	355	Showing Systems are Distinct	thm=2;prop=2;prob=2;proof=4;figure=3	fig:Bnot4;thm:KTBnot45;fig:KTBnot45;thm:KD5not4;fig:KD5not4	thm:_#thm:KTBnot45;thm:_#thm:KD5not4	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/completeness/canonical-models.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/completeness/completeness.tex	0	0	0	-	0	yes	55	Canonical Models	defn=1	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/completeness/complete-consistent-sets.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/completeness/completeness.tex	0	0	0	-	0	yes	338	Complete $\Sigma$-Consistent Sets	defn=1;prop=1;probtag=1;proof=1	prop:ccs-properties;prop:ccs-closed;prop:ccs-sigma;prop:ccs-lfalse;prop:ccs-ltrue;prop:ccs-lnot;prop:ccs-land;prop:ccs-lor;prop:ccs-lif;prop:ccs-liff	prop:_#prop:ccs-properties,prop:ccs-closed,prop:ccs-sigma,prop:ccs-lfalse,prop:ccs-ltrue,prop:ccs-lnot,prop:ccs-land,prop:ccs-lor,prop:ccs-lif,prop:ccs-liff	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/completeness/completeness-K.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/completeness/completeness.tex	0	0	0	-	0	yes	198	Determination and Completeness for \Log{K	defn=1;thm=1;cor=1;proof=2	thm:determination;cor:Kcomplete	thm:Determination#thm:determination;cor:_#cor:Kcomplete	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/completeness/completeness.tex	normal-modal-logic	chapter	selected	normal-modal-logic	normal-modal-logic/normal-modal-logic.tex	8	0	0	-	0	no	5	nml	-	-	-	structural-container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
normal-modal-logic/completeness/frame-completeness.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/completeness/completeness.tex	0	0	0	-	0	yes	621	Frame Completeness	thm=2;prop=1;proof=2;table=1	thm:completeframeprops;tab:correspondencetable;thm:generaldet;prop:anotherfive-a	thm:_#thm:completeframeprops;thm:_#thm:generaldet;prop:_#prop:anotherfive-a	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/completeness/introduction.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/completeness/completeness.tex	0	0	0	-	0	yes	472	Introduction	-	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/completeness/lindenbaums-lemma.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/completeness/completeness.tex	0	0	0	-	0	yes	409	Lindenbaum's Lemma	thm=1;cor=1;proof=2	thm:lindenbaum;cor:provability-characterization	thm:Lindenbaum's Lemma#thm:lindenbaum;cor:_#cor:provability-characterization	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/completeness/modalities-ccs.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/completeness/completeness.tex	0	0	0	-	0	yes	664	Modalities and Complete Consistent Sets	defn=1;prop=3;lem=3;prob=1;proof=6;explain=1	lem:box1;lem:box2;prop:box;prop:diamond;lem:box-iff-diamond	prop:_#prop:box;prop:_#prop:diamond;prop:_#prop:diamond;lem:_#lem:box1;lem:_#lem:box2;lem:_#lem:box-iff-diamond	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/completeness/truth-lemma.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/completeness/completeness.tex	0	0	0	-	0	yes	301	The Truth Lemma	prop=1;probtag=1;proof=1	prop:truthlemma	prop:Truth Lemma#prop:truthlemma	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
normal-modal-logic/filtrations/S5-decidable.tex	normal-modal-logic	section	selected	normal-modal-logic	normal-modal-logic/filtrations/filtrations.tex	0	0	0	-	0	yes	153	\Log{S5	thm=1;proof=1	-	-	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
