source_file	source_root	file_kind	source_unit	selection	selected_roots	direct_importers	active_imports	commented_imports	substantive	prose_words	headings	construct_counts	labels	named_items	unit_start_line	unit_end_line	file_lines	file_words	coverage_status	coverage_basis	formalolp_evidence	formal_declarations	audit_note
proof-theory/cut-elimination/ce-topmost.tex	proof-theory	unit	defn#1	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1708	Removing Topmost Cuts;Case A:;Case B:;Cases C and D: Permuting cuts.;Case C:;Case D:;Case E: Reducing cuts.	-	-	defn#1	13	29	643	3534	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/cut-elimination/ce-topmost.tex	proof-theory	unit	lem#1; label=lem:cut-adm-G3c	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1708	Removing Topmost Cuts;Case A:;Case B:;Cases C and D: Permuting cuts.;Case C:;Case D:;Case E: Reducing cuts.	-	lem:cut-adm-G3c	lem#1; label=lem:cut-adm-G3c	31	35	643	3534	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/cut-elimination/ce-topmost.tex	proof-theory	unit	prob#1	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1708	Removing Topmost Cuts;Case A:;Case B:;Cases C and D: Permuting cuts.;Case C:;Case D:;Case E: Reducing cuts.	-	-	prob#1	569	574	643	3534	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/cut-elimination/ce-topmost.tex	proof-theory	unit	prob#2	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1708	Removing Topmost Cuts;Case A:;Case B:;Cases C and D: Permuting cuts.;Case C:;Case D:;Case E: Reducing cuts.	-	-	prob#2	576	580	643	3534	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/cut-elimination/ce-topmost.tex	proof-theory	unit	prob#3	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1708	Removing Topmost Cuts;Case A:;Case B:;Cases C and D: Permuting cuts.;Case C:;Case D:;Case E: Reducing cuts.	-	-	prob#3	582	586	643	3534	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/cut-elimination/ce-topmost.tex	proof-theory	unit	prob#4	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1708	Removing Topmost Cuts;Case A:;Case B:;Cases C and D: Permuting cuts.;Case C:;Case D:;Case E: Reducing cuts.	-	-	prob#4	588	592	643	3534	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/cut-elimination/ce-topmost.tex	proof-theory	unit	thm#1; label=thm:cut-elim-G3c-topmost	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1708	Removing Topmost Cuts;Case A:;Case B:;Cases C and D: Permuting cuts.;Case C:;Case D:;Case E: Reducing cuts.	-	thm:cut-elim-G3c-topmost	thm#1; label=thm:cut-elim-G3c-topmost	628	630	643	3534	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/cut-elimination/cut-elimination.tex	proof-theory	chapter	section	orphan_or_unselected	-	proof-theory/proof-theory.tex	5	0	no	3	pt	-	-	-	1	18	19	34	structural_container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
proof-theory/cut-elimination/interpolation.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1771	Maehara's Lemma and Craig's Interpolation Theorem	thm=2;lem=2;prob=1;proof=4	thm:interpolation;lem:maehara	thm:Craig's Interpolation Theorem#thm:interpolation;thm:Robinson's Joint Consistency Theorem;lem:Maehara's Lemma#lem:maehara;lem:Beth Definability Theorem	1	594	595	3824	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/cut-elimination/interpolation.tex	proof-theory	unit	thm#1; label=thm:interpolation	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1771	Maehara's Lemma and Craig's Interpolation Theorem	-	thm:interpolation	thm#1; label=thm:interpolation	42	48	595	3824	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/cut-elimination/interpolation.tex	proof-theory	unit	lem#1; label=lem:maehara	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1771	Maehara's Lemma and Craig's Interpolation Theorem	-	lem:maehara	lem#1; label=lem:maehara	59	66	595	3824	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/cut-elimination/interpolation.tex	proof-theory	unit	prob#1	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1771	Maehara's Lemma and Craig's Interpolation Theorem	-	-	prob#1	466	482	595	3824	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/cut-elimination/interpolation.tex	proof-theory	unit	lem#2	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1771	Maehara's Lemma and Craig's Interpolation Theorem	-	-	lem#2	512	514	595	3824	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/cut-elimination/interpolation.tex	proof-theory	unit	thm#2	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1771	Maehara's Lemma and Craig's Interpolation Theorem	-	-	thm#2	572	577	595	3824	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/cut-elimination/introduction.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	686	Introduction	-	-	-	1	109	110	869	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/cut-elimination/intuitionistic.tex	proof-theory	aggregate	section	orphan_or_unselected	-	-	0	0	yes	75	-	-	-	-	1	71	71	290	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/cut-elimination/midsequent.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1042	The Midsequent Theorem and Herbrand's Theorem	thm=2;prob=1;proof=2	thm:midsequent	thm:Herbrand's Theorem;thm:Midsequent Theorem#thm:midsequent	1	255	255	1884	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/cut-elimination/midsequent.tex	proof-theory	unit	thm#1	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1042	The Midsequent Theorem and Herbrand's Theorem	-	-	thm#1	30	34	255	1884	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/cut-elimination/midsequent.tex	proof-theory	unit	thm#2; label=thm:midsequent	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1042	The Midsequent Theorem and Herbrand's Theorem	-	thm:midsequent	thm#2; label=thm:midsequent	93	99	255	1884	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/cut-elimination/midsequent.tex	proof-theory	unit	prob#1	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1042	The Midsequent Theorem and Herbrand's Theorem	-	-	prob#1	225	229	255	1884	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/cut-elimination/midsequent.tex	proof-theory	unit	prob#2	orphan_or_unselected	-	proof-theory/cut-elimination/cut-elimination.tex	0	0	yes	1042	The Midsequent Theorem and Herbrand's Theorem	-	-	prob#2	247	253	255	1884	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/natural-deduction/grafting.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	296	Grafting \usetoken{P	defn=2;prop=1;proof=1	-	-	1	84	84	504	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/natural-deduction/grafting.tex	proof-theory	unit	defn#1	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	296	Grafting \usetoken{P	-	-	defn#1	42	48	84	504	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/natural-deduction/grafting.tex	proof-theory	unit	defn#2	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	296	Grafting \usetoken{P	-	-	defn#2	63	70	84	504	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/natural-deduction/grafting.tex	proof-theory	unit	prop#1	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	296	Grafting \usetoken{P	-	-	prop#1	72	77	84	504	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/natural-deduction/introduction.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	620	Introduction	-	-	-	1	111	112	864	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/natural-deduction/natural-deduction.tex	proof-theory	chapter	section	orphan_or_unselected	-	proof-theory/proof-theory.tex	7	0	no	3	pt	-	-	-	1	20	21	39	structural_container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
proof-theory/natural-deduction/quantifiers.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	593	Regular \usetoken{P	defn=1;prop=1;lem=1;prob=1;proof=2	lem:subst-regular;prop:regular	prop:_#prop:regular;lem:_#lem:subst-regular	1	192	192	1077	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/natural-deduction/quantifiers.tex	proof-theory	unit	defn#1	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	593	Regular \usetoken{P	-	-	defn#1	19	28	192	1077	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/natural-deduction/quantifiers.tex	proof-theory	unit	lem#1; label=lem:subst-regular	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	593	Regular \usetoken{P	-	lem:subst-regular	lem#1; label=lem:subst-regular	30	38	192	1077	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/natural-deduction/quantifiers.tex	proof-theory	unit	prop#1; label=prop:regular	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	593	Regular \usetoken{P	-	prop:regular	prop#1; label=prop:regular	129	134	192	1077	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/natural-deduction/quantifiers.tex	proof-theory	unit	prob#1	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	593	Regular \usetoken{P	-	-	prob#1	180	183	192	1077	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/natural-deduction/rules-N1.tex	proof-theory	aggregate	section	orphan_or_unselected	-	-	0	0	yes	31	-	table=1	tab:N1	-	1	135	135	325	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/natural-deduction/rules-N2.tex	proof-theory	aggregate	section	orphan_or_unselected	-	-	0	0	yes	37	-	table=1	tab:N2	-	1	111	111	386	proved_weaker	manual_fragment_match	FormalOLP/ProofTheory/NaturalDeduction.lean	FormalOLP/ProofTheory/NaturalDeduction.lean:31-56	The propositional N2c constructors are native, including classical raa; quantifier rules and the full labelled-sequent presentation are absent.
proof-theory/natural-deduction/rules-proofs.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	943	Rules and \usetoken{P	defn=2;ex=1	defn:proof;defn:prf:assumption;defn:prf:one-prem	defn:_#defn:proof,defn:prf:assumption,defn:prf:one-prem	1	293	293	1650	proved_weaker	manual_fragment_match	FormalOLP/ProofTheory/NaturalDeduction.lean	FormalOLP/ProofTheory/NaturalDeduction.lean:31-56,78-244	Derivation, weakening, finite support, and soundness cover the propositional proof object, not the source quantifier calculus.
proof-theory/natural-deduction/rules-proofs.tex	proof-theory	unit	defn#1; label=defn:proof	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	943	Rules and \usetoken{P	-	defn:proof	defn#1; label=defn:proof	140	197	293	1650	proved_weaker	manual_fragment_match	FormalOLP/ProofTheory/NaturalDeduction.lean	FormalOLP/ProofTheory/NaturalDeduction.lean:31-56	Native propositional derivation tree is analogous, but the source calculus includes a different presentation and quantifier scope.
proof-theory/natural-deduction/rules-proofs.tex	proof-theory	unit	defn#2	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	943	Rules and \usetoken{P	-	-	defn#2	207	222	293	1650	missing	no_native_match_found	-	-	Source proof example/exercise or additional definition is not separately declared.
proof-theory/natural-deduction/rules-proofs.tex	proof-theory	unit	ex#1	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	943	Rules and \usetoken{P	-	-	ex#1	224	291	293	1650	missing	no_native_match_found	-	-	Source proof example/exercise or additional definition is not separately declared.
proof-theory/natural-deduction/sequents.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	488	Natural Deduction with Sequents: \Log{N2c	prop=2;proof=2	-	-	1	161	161	885	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/natural-deduction/sequents.tex	proof-theory	unit	prop#1	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	488	Natural Deduction with Sequents: \Log{N2c	-	-	prop#1	47	52	161	885	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/natural-deduction/sequents.tex	proof-theory	unit	prop#2	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	488	Natural Deduction with Sequents: \Log{N2c	-	-	prop#2	105	110	161	885	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/natural-deduction/translation-G2i.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	574	Translating from \Log{G2i	prop=1;proof=1	prop:G2i-to-N2i	prop:_#prop:G2i-to-N2i	1	206	206	1218	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/natural-deduction/translation-G2i.tex	proof-theory	unit	prop#1; label=prop:G2i-to-N2i	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	574	Translating from \Log{G2i	-	prop:G2i-to-N2i	prop#1; label=prop:G2i-to-N2i	22	27	206	1218	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/natural-deduction/translation-N2i.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	240	Translating from \Log{N2	prop=1;proof=1	prop:N2-to-G2	prop:_#prop:N2-to-G2	1	124	124	597	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/natural-deduction/translation-N2i.tex	proof-theory	unit	prop#1; label=prop:N2-to-G2	orphan_or_unselected	-	proof-theory/natural-deduction/natural-deduction.tex	0	0	yes	240	Translating from \Log{N2	-	prop:N2-to-G2	prop#1; label=prop:N2-to-G2	13	18	124	597	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/normalization/introduction.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	275	Introduction	-	-	-	1	60	61	383	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/normalization/normalization-thm.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	261	The Normalization Theorem	thm=2;proof=1	thm:normalization;thm:normalization-N2i	thm:_#thm:normalization;thm:_#thm:normalization-N2i	1	57	58	355	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/normalization/normalization-thm.tex	proof-theory	unit	thm#1; label=thm:normalization	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	261	The Normalization Theorem	-	thm:normalization	thm#1; label=thm:normalization	20	23	58	355	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/normalization/normalization-thm.tex	proof-theory	unit	thm#2; label=thm:normalization-N2i	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	261	The Normalization Theorem	-	thm:normalization-N2i	thm#2; label=thm:normalization-N2i	52	55	58	355	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/normalization/normalization.tex	proof-theory	chapter	section	orphan_or_unselected	-	proof-theory/proof-theory.tex	6	0	no	2	pt	-	-	-	1	19	20	33	structural_container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
proof-theory/normalization/permutations.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	583	Permutation Conversions	prob=3	tab:permutation-conversions	-	1	425	426	1678	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/normalization/permutations.tex	proof-theory	unit	prob#1	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	583	Permutation Conversions	-	-	prob#1	79	86	426	1678	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/normalization/permutations.tex	proof-theory	unit	prob#2	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	583	Permutation Conversions	-	-	prob#2	343	346	426	1678	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/normalization/permutations.tex	proof-theory	unit	prob#3	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	583	Permutation Conversions	-	-	prob#3	348	352	426	1678	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/normalization/reductions.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	749	Reduction Conversions	prob=1;table=1	tab:reduction-conversions	-	1	345	346	1413	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/normalization/reductions.tex	proof-theory	unit	prob#1	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	749	Reduction Conversions	-	-	prob#1	261	264	346	1413	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/normalization/segments.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	310	Segments and Cuts	defn=3	-	-	1	107	108	594	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/normalization/segments.tex	proof-theory	unit	defn#1	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	310	Segments and Cuts	-	-	defn#1	71	82	108	594	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/normalization/segments.tex	proof-theory	unit	defn#2	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	310	Segments and Cuts	-	-	defn#2	87	91	108	594	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/normalization/segments.tex	proof-theory	unit	defn#3	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	310	Segments and Cuts	-	-	defn#3	99	105	108	594	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/normalization/translations.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	1036	Translating Between Normal \Log{N2i	prop=1;cor=2;proof=3	prop:normal-N2i-to-G2i	prop:_#prop:normal-N2i-to-G2i	1	328	328	2000	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/normalization/translations.tex	proof-theory	unit	cor#1	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	1036	Translating Between Normal \Log{N2i	-	-	cor#1	25	33	328	2000	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/normalization/translations.tex	proof-theory	unit	prop#1; label=prop:normal-N2i-to-G2i	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	1036	Translating Between Normal \Log{N2i	-	prop:normal-N2i-to-G2i	prop#1; label=prop:normal-N2i-to-G2i	72	79	328	2000	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/normalization/translations.tex	proof-theory	unit	cor#2	orphan_or_unselected	-	proof-theory/normalization/normalization.tex	0	0	yes	1036	Translating Between Normal \Log{N2i	-	-	cor#2	314	318	328	2000	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/proof-search/completeness.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/proof-search/proof-search.tex	0	0	yes	790	Completeness	lem=1;cor=2;proof=3	lem:truth;cor:complete	lem:_#lem:truth;cor:_#cor:complete	1	194	195	1558	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/proof-search/completeness.tex	proof-theory	unit	lem#1; label=lem:truth	orphan_or_unselected	-	proof-theory/proof-search/proof-search.tex	0	0	yes	790	Completeness	-	lem:truth	lem#1; label=lem:truth	73	79	195	1558	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/proof-search/completeness.tex	proof-theory	unit	cor#1; label=cor:complete	orphan_or_unselected	-	proof-theory/proof-search/proof-search.tex	0	0	yes	790	Completeness	-	cor:complete	cor#1; label=cor:complete	165	169	195	1558	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/proof-search/completeness.tex	proof-theory	unit	cor#2	orphan_or_unselected	-	proof-theory/proof-search/proof-search.tex	0	0	yes	790	Completeness	-	-	cor#2	181	184	195	1558	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/proof-search/introduction.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/proof-search/proof-search.tex	0	0	yes	866	Introduction	-	-	-	1	119	120	1112	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/proof-search/proof-search.tex	proof-theory	chapter	section	orphan_or_unselected	-	-	4	0	no	3	pt	-	-	-	1	17	18	31	structural_container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
proof-theory/proof-search/rules-Tc.tex	proof-theory	aggregate	section	orphan_or_unselected	-	-	0	0	yes	20	-	table=1	tab:Tc	-	1	85	85	290	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/proof-search/search-algorithm.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/proof-search/proof-search.tex	0	0	yes	748	Search Algorithm for \Log{G3c	prop=1	-	-	1	149	150	1131	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/proof-search/search-algorithm.tex	proof-theory	unit	prop#1	orphan_or_unselected	-	proof-theory/proof-search/proof-search.tex	0	0	yes	748	Search Algorithm for \Log{G3c	-	-	prop#1	139	143	150	1131	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/proof-search/tableaux.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/proof-search/proof-search.tex	0	0	yes	718	Tableaux	-	-	-	1	198	199	1308	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/proof-theory.tex	proof-theory	part	section	orphan_or_unselected	-	-	5	0	yes	19	pt	editorial=1	-	-	1	22	23	64	structural_container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
proof-theory/propositions-as-types/introduction.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	565	Introduction	prooftree=1	-	-	1	142	143	938	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/propositions-as-types/normalization.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	1085	Normalization	thm=1;prop=1;lem=3;proof=5	lem:subst	prop:Weak Church-Rosser Property;lem:_#lem:subst;lem:Newman's Lemma	1	255	256	1865	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/propositions-as-types/normalization.tex	proof-theory	unit	lem#1; label=lem:subst	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	1085	Normalization	-	lem:subst	lem#1; label=lem:subst	47	61	256	1865	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/propositions-as-types/normalization.tex	proof-theory	unit	lem#2	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	1085	Normalization	-	-	lem#2	92	96	256	1865	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/propositions-as-types/normalization.tex	proof-theory	unit	thm#1	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	1085	Normalization	-	-	thm#1	127	130	256	1865	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/propositions-as-types/normalization.tex	proof-theory	unit	prop#1	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	1085	Normalization	-	-	prop#1	201	204	256	1865	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/propositions-as-types/normalization.tex	proof-theory	unit	lem#3	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	1085	Normalization	-	-	lem#3	225	228	256	1865	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/propositions-as-types/proof-terms.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	601	Proof Terms	defn=1	-	-	1	132	133	1011	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/propositions-as-types/proof-terms.tex	proof-theory	unit	defn#1	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	601	Proof Terms	-	-	defn#1	100	120	133	1011	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/propositions-as-types/proofs-to-terms.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	219	Converting \usetoken{P	prop=1;ex=1;proof=1	-	-	1	96	97	571	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/propositions-as-types/proofs-to-terms.tex	proof-theory	unit	prop#1	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	219	Converting \usetoken{P	-	-	prop#1	22	26	97	571	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/propositions-as-types/proofs-to-terms.tex	proof-theory	unit	ex#1	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	219	Converting \usetoken{P	-	-	ex#1	38	93	97	571	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/propositions-as-types/propositions-as-types.tex	proof-theory	chapter	section	orphan_or_unselected	-	proof-theory/proof-theory.tex	8	1	yes	76	int	editorial=1	-	-	1	33	34	132	structural_container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
proof-theory/propositions-as-types/reduction.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	412	Reduction	-	-	-	1	197	198	893	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/propositions-as-types/rules-tN2.tex	proof-theory	aggregate	section	orphan_or_unselected	-	-	0	0	yes	10	-	table=1	tab:tN2ip	-	1	72	72	292	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
